branch_i,branch_j,tree_distance,memory_divergence,observation_count_distance,magnitude,real,imag,phase,suppressed
b0.0.0.0.0,b0.0.1.3.0,6,0,0,7.905820482448725e-05,7.546777906062996e-05,-2.3554491582849366e-05,-0.30253246126797073,True
b0.0.0.0.0,b0.0.1.3.1,6,0,0,7.038934559992675e-05,6.556929558093682e-05,-2.5599364269560815e-05,-0.3722179254568751,True
b0.0.0.0.0,b0.0.1.3.2,6,1,1,1.1844846289881918e-05,1.0948605168877725e-05,-4.5197819070120414e-06,-0.391507355497403,True
b0.0.0.0.0,b0.0.1.3.3,6,1,1,1.1101786292802687e-05,1.0089386636667638e-05,-4.6318393956282775e-06,-0.43037945834703706,True
b0.0.0.0.0,b0.0.1.3.4,6,1,1,8.454562327275848e-06,7.007223185440981e-06,-4.730586366953927e-06,-0.5938193423059668,True
b0.0.0.0.0,b0.0.1.4.0,6,1,1,1.4846802831359255e-05,1.4363057897591904e-05,-3.7590054726855667e-06,-0.25597234522690054,True
b0.0.0.0.0,b0.0.1.4.1,6,1,1,1.3218827038516624e-05,1.2524051795725372e-05,-4.229126965723105e-06,-0.3256578094158049,True
b0.0.0.0.0,b0.0.1.4.2,6,2,2,2.224412985648319e-06,2.0933801455200744e-06,-7.521786337454822e-07,-0.3449472394563328,True
b0.0.0.0.0,b0.0.1.4.3,6,2,2,2.084869401361307e-06,1.933176791797383e-06,-7.807098772198488e-07,-0.38381934230596676,True
b0.0.0.0.0,b0.0.1.4.4,6,2,2,1.5877317247105412e-06,1.355849675737967e-06,-8.261741259889225e-07,-0.5472592262648966,True
b0.0.0.0.0,b0.0.2.0.0,6,1,1,1.9611450983945578e-05,1.953387484433081e-05,-1.742625393399282e-06,-0.08897489422943232,True
b0.0.0.0.0,b0.0.2.0.1,6,1,1,1.7461023863235966e-05,1.7241710378350226e-05,-2.758763777779097e-06,-0.15866035841833673,True
b0.0.0.0.0,b0.0.2.0.2,6,2,2,2.938273427054071e-06,2.8918741914368033e-06,-5.201099816710023e-07,-0.1779497884588647,True
b0.0.0.0.0,b0.0.2.0.3,6,2,2,2.753947401144406e-06,2.689466689199745e-06,-5.924484922379222e-07,-0.21682189130849863,True
b0.0.0.0.0,b0.0.2.0.4,6,2,2,2.0972678931956575e-06,1.9474548169011956e-06,-7.784294136000275e-07,-0.38026177526742855,True
b0.0.0.0.0,b0.0.2.1.0,6,2,2,3.03427097339684e-06,2.996160004276385e-06,-4.794012607129212e-07,-0.15866035841833673,True
b0.0.0.0.0,b0.0.2.1.1,6,2,2,2.701558284360418e-06,2.6314317152278513e-06,-6.11542551168284e-07,-0.22834582260724112,True
b0.0.0.0.0,b0.0.2.1.2,6,3,3,4.5460775844234526e-07,4.407398396336199e-07,-1.1142983350837777e-07,-0.24763525264776903,True
b0.0.0.0.0,b0.0.2.1.3,6,3,3,4.2608895529426903e-07,4.087201882472357e-07,-1.2041430788284998e-07,-0.286507355497403,True
b0.0.0.0.0,b0.0.2.1.4,6,3,3,3.24487927842269e-07,2.921916606466343e-07,-1.4112564885211926e-07,-0.44994723945633286,True
b0.0.0.0.0,b0.0.2.2.0,6,2,2,2.938273427054071e-06,2.8918741914368033e-06,-5.201099816710021e-07,-0.17794978845886464,True
b0.0.0.0.0,b0.0.2.2.1,6,2,2,2.6160870232652868e-06,2.5362826605779653e-06,-6.412344180941837e-07,-0.24763525264776903,True
b0.0.0.0.0,b0.0.2.2.2,6,3,3,4.402249858615579e-07,4.246351317736985e-07,-1.1611650632163593e-07,-0.26692468268829694,True
b0.0.0.0.0,b0.0.2.2.3,6,3,3,4.12608453852365e-07,3.9346646687128814e-07,-1.2421705051346494e-07,-0.30579678553793105,True
b0.0.0.0.0,b0.0.2.2.4,6,3,3,3.1422185564113165e-07,2.8025878741649387e-07,-1.4209288032267025e-07,-0.46923666949686077,True
b0.0.0.0.0,b0.0.2.3.0,6,1,1,1.3303608324794925e-05,1.2620610877152986e-05,-4.207870666624694e-06,-0.32182189130849864,True
b0.0.0.0.0,b0.0.2.3.1,6,1,1,1.1844846289881918e-05,1.0948605168877725e-05,-4.5197819070120414e-06,-0.391507355497403,True
b0.0.0.0.0,b0.0.2.3.2,6,2,2,1.993204830008754e-06,1.8273760194271155e-06,-7.959663171221102e-07,-0.4107967855379309,True
b0.0.0.0.0,b0.0.2.3.3,6,2,2,1.8681655733634594e-06,1.6824532422347283e-06,-8.120306011439926e-07,-0.44966888838756497,True
b0.0.0.0.0,b0.0.2.3.4,6,2,2,1.422700983526589e-06,1.1635747014490418e-06,-8.186403378012208e-07,-0.6131087723464949,True
b0.0.0.0.0,b0.0.2.4.0,6,2,2,2.4983624429918985e-06,2.404309291284633e-06,-6.790520807676196e-07,-0.27526177526742845,True
b0.0.0.0.0,b0.0.2.4.1,6,2,2,2.224412985648319e-06,2.0933801455200744e-06,-7.521786337454822e-07,-0.3449472394563328,True
b0.0.0.0.0,b0.0.2.4.2,6,3,3,3.743155967094127e-07,3.4975898106008866e-07,-1.3334474533228608e-07,-0.3642366694968608,True
b0.0.0.0.0,b0.0.2.4.3,6,3,3,3.508337431343944e-07,3.2271299150122265e-07,-1.376249993206976e-07,-0.4031087723464947,True
b0.0.0.0.0,b0.0.2.4.4,6,3,3,2.671773415206327e-07,2.2543312963673838e-07,-1.4340026458908053e-07,-0.5665486563054246,True
b0.0.0.0.0,b0.0.3.0.0,6,0,0,0.00010577633222592187,0.00010491305963777691,-1.3486377445736274e-05,-0.12784699707906633,True
b0.0.0.0.0,b0.0.3.0.1,6,0,0,9.417778738933532e-05,9.23463889883391e-05,-1.848242620342935e-05,-0.19753246126797072,True
b0.0.0.0.0,b0.0.3.0.2,6,1,1,1.5847873084204627e-05,1.547681220669713e-05,-3.409305678827908e-06,-0.21682189130849863,True
b0.0.0.0.0,b0.0.3.0.3,6,1,1,1.4853692134999714e-05,1.4370768982989966e-05,-3.7567497759214556e-06,-0.25569399415813265,True
b0.0.0.0.0,b0.0.3.0.4,6,1,1,1.1311825199421906e-05,1.0332693609861866e-05,-4.603567324042973e-06,-0.4191338781170625,True
b0.0.0.0.0,b0.0.3.1.0,6,1,1,1.63656455000824e-05,1.6047396177912444e-05,-3.211764085901756e-06,-0.19753246126797067,True
b0.0.0.0.0,b0.0.3.1.1,6,1,1,1.4571126167468695e-05,1.4053985714799961e-05,-3.8474931210451265e-06,-0.26721792545687506,True
b0.0.0.0.0,b0.0.3.1.2,6,2,2,2.4519726423528863e-06,2.3520222890251086e-06,-6.929364983720262e-07,-0.28650735549740297,True
b0.0.0.0.0,b0.0.3.1.3,6,2,2,2.2981536108622507e-06,2.1775683275937503e-06,-7.346469885460358e-07,-0.3253794583470369,True
b0.0.0.0.0,b0.0.3.1.4,6,2,2,1.7501582563596436e-06,1.5451935329095136e-06,-8.218460124369067e-07,-0.4888193423059668,True
b0.0.0.0.0,b0.0.3.2.0,6,1,1,1.5847873084204627e-05,1.547681220669713e-05,-3.4093056788279092e-06,-0.21682189130849872,True
b0.0.0.0.0,b0.0.3.2.1,6,1,1,1.4110128329176762e-05,1.3534953758449012e-05,-3.9875742278337036e-06,-0.2865073554974031,True
b0.0.0.0.0,b0.0.3.2.2,6,2,2,2.374397712681406e-06,2.2642431831760345e-06,-7.148197712903242e-07,-0.30579678553793105,True
b0.0.0.0.0,b0.0.3.2.3,6,2,2,2.2254451712746775e-06,2.0945609142344165e-06,-7.519446701129439e-07,-0.3446688883875651,True
b0.0.0.0.0,b0.0.3.2.4,6,2,2,1.69478716399673e-06,1.4806782624183578e-06,-8.245577083805788e-07,-0.5081087723464949,True
b0.0.0.0.0,b0.0.3.3.0,6,0,0,7.175434877914043e-05,6.713710870227974e-05,-2.5323807056143972e-05,-0.3606939941581326,True
b0.0.0.0.0,b0.0.3.3.1,6,0,0,6.388636910900607e-05,5.806041133862404e-05,-2.6654395380911245e-05,-0.43037945834703706,True
b0.0.0.0.0,b0.0.3.3.2,6,1,1,1.0750550607699143e-05,9.681849930018485e-06,-4.672913470341761e-06,-0.44966888838756497,True
b0.0.0.0.0,b0.0.3.3.3,6,1,1,1.0076138808030559e-05,8.897417646602216e-06,-4.729115403606785e-06,-0.4885409912371989,True
b0.0.0.0.0,b0.0.3.3.4,6,1,1,7.673480764623056e-06,6.099522777212898e-06,-4.655977763617551e-06,-0.6519808751961289,True
b0.0.0.0.0,b0.0.3.4.0,6,1,1,1.3475168971791678e-05,1.2815752968573279e-05,-4.1637308590784775e-06,-0.31413387811706245,True
b0.0.0.0.0,b0.0.3.4.1,6,1,1,1.1997595036196242e-05,1.1124664339269393e-05,-4.492675148633449e-06,-0.3838193423059669,True
b0.0.0.0.0,b0.0.3.4.2,6,2,2,2.0189087970742927e-06,1.85708504447475e-06,-7.919771893761732e-07,-0.40310877234649484,True
b0.0.0.0.0,b0.0.3.4.3,6,2,2,1.8922570594203624e-06,1.7104228043443762e-06,-8.093766794916427e-07,-0.4419808751961288,True
b0.0.0.0.0,b0.0.3.4.4,6,2,2,1.44104784817096e-06,1.1849199131733987e-06,-8.201120045965061e-07,-0.6054207591550586,True
b0.0.0.0.0,b0.0.4.0.0,6,1,1,1.3998175291959498e-05,1.3408503496880464e-05,-4.020067845020745e-06,-0.291286881037996,True
b0.0.0.0.0,b0.0.4.0.1,6,1,1,1.2463252872760672e-05,1.1660044197896235e-05,-4.4018225172629895e-06,-0.36097234522690047,True
b0.0.0.0.0,b0.0.4.0.2,6,2,2,2.0972678931956575e-06,1.9474548169011956e-06,-7.78429413600027e-07,-0.3802617752674284,True
b0.0.0.0.0,b0.0.4.0.3,6,2,2,1.9657004725256624e-06,1.795552915050912e-06,-7.999800478385604e-07,-0.4191338781170623,True
b0.0.0.0.0,b0.0.4.0.4,6,2,2,1.4969786594160996e-06,1.2500511280339248e-06,-8.236001967267464e-07,-0.5825737620759922,True
b0.0.0.0.0,b0.0.4.1.0,6,2,2,2.165788599919711e-06,2.0262118610749115e-06,-7.649220571937546e-07,-0.36097234522690036,True
b0.0.0.0.0,b0.0.4.1.1,6,2,2,1.928306398995175e-06,1.7522353092330715e-06,-8.050074468491718e-07,-0.43065780941580484,True
b0.0.0.0.0,b0.0.4.1.2,6,3,3,3.2448792784226904e-07,2.921916606466344e-07,-1.4112564885211926e-07,-0.44994723945633275,True
b0.0.0.0.0,b0.0.4.1.3,6,3,3,3.0413190186997036e-07,2.685143736078113e-07,-1.4281542249018482e-07,-0.4888193423059667,True
b0.0.0.0.0,b0.0.4.1.4,6,3,3,2.3161156702679347e-07,1.8406507416805777e-07,-1.4058437485052962e-07,-0.6522592262648965,True
b0.0.0.0.0,b0.0.4.2.0,6,2,2,2.0972678931956575e-06,1.9474548169011956e-06,-7.784294136000275e-07,-0.38026177526742855,True
b0.0.0.0.0,b0.0.4.2.1,6,2,2,1.8672990978926754e-06,1.68144691226368e-06,-8.121220365374505e-07,-0.44994723945633286,True
b0.0.0.0.0,b0.0.4.2.2,6,3,3,3.142218556411317e-07,2.802587874164939e-07,-1.4209288032267028e-07,-0.46923666949686077,True
b0.0.0.0.0,b0.0.4.2.3,6,3,3,2.9450984879690806e-07,2.573033006417911e-07,-1.4328664458775535e-07,-0.5081087723464949,True
b0.0.0.0.0,b0.0.4.2.4,6,3,3,2.2428389512994736e-07,1.7558267313937098e-07,-1.3954924044183846e-07,-0.6715486563054247,True
b0.0.0.0.0,b0.0.4.3.0,6,1,1,9.495791081368758e-06,8.221054517403163e-06,-4.7522953278271225e-06,-0.5241338781170622,True
b0.0.0.0.0,b0.0.4.3.1,6,1,1,8.454562327275848e-06,7.007223185440982e-06,-4.730586366953927e-06,-0.5938193423059667,True
b0.0.0.0.0,b0.0.4.3.2,6,2,2,1.4227009835265888e-06,1.1635747014490418e-06,-8.186403378012203e-07,-0.6131087723464945,True
b0.0.0.0.0,b0.0.4.3.3,6,2,2,1.3334510124596852e-06,1.0599381261620963e-06,-8.09087616601406e-07,-0.6519808751961286,True
b0.0.0.0.0,b0.0.4.3.4,6,2,2,1.0154892553208562e-06,6.96180982501089e-07,-7.392905161544584e-07,-0.8154207591550584,True
b0.0.0.0.0,b0.0.4.4.0,6,2,2,1.7832701643788684e-06,1.583744875387093e-06,-8.196369006145084e-07,-0.4775737620759922,True
b0.0.0.0.0,b0.0.4.4.1,6,2,2,1.5877317247105412e-06,1.355849675737967e-06,-8.261741259889225e-07,-0.5472592262648966,True
b0.0.0.0.0,b0.0.4.4.2,6,3,3,2.671773415206327e-07,2.2543312963673838e-07,-1.4340026458908053e-07,-0.5665486563054246,True
b0.0.0.0.0,b0.0.4.4.3,6,3,3,2.5041656727744604e-07,2.059082059851005e-07,-1.4251409710978445e-07,-0.6054207591550586,True
b0.0.0.0.0,b0.0.4.4.4,6,3,3,1.9070466859934013e-07,1.3706008417248764e-07,-1.3260016573222954e-07,-0.7688606431139884,True
b0.0.0.0.0,b0.1.0.0.0,8,0,0,3.176174822019907e-05,3.168466088308939e-05,-2.2115412559896692e-06,-0.0696854641889044,True
b0.0.0.0.0,b0.1.0.0.1,8,0,0,2.8279021479083406e-05,2.800481629137973e-05,-3.928526479550948e-06,-0.13937092837780873,True
b0.0.0.0.0,b0.1.0.0.2,8,1,1,4.75868414165738e-06,4.698914244384931e-06,-7.518508389154238e-07,-0.15866035841833673,True
b0.0.0.0.0,b0.1.0.0.3,8,1,1,4.460158712296477e-06,4.37342565389364e-06,-8.753078251330525e-07,-0.19753246126797072,True
b0.0.0.0.0,b0.1.0.0.4,8,1,1,3.396632652449775e-06,3.1777327521084968e-06,-1.1996365832471737e-06,-0.36097234522690047,True
b0.0.0.0.0,b0.1.0.1.0,8,1,1,4.914157079340163e-06,4.866507362558326e-06,-6.826755383010628e-07,-0.13937092837780873,True
b0.0.0.0.0,b0.1.0.1.1,8,1,1,4.3753118573578075e-06,4.2800489955471855e-06,-9.080387903891317e-07,-0.20905639256671313,True
b0.0.0.0.0,b0.1.0.1.2,8,2,2,7.362605232226365e-07,7.171488035976144e-07,-1.6666478798648703e-07,-0.22834582260724112,True
b0.0.0.0.0,b0.1.0.1.3,8,2,2,6.900728624589257e-07,6.655816468613867e-07,-1.822131358150112e-07,-0.26721792545687506,True
b0.0.0.0.0,b0.1.0.1.4,8,2,2,5.255248004371159e-07,4.77539830642797e-07,-2.1939012289553773e-07,-0.43065780941580495,True
b0.0.0.0.0,b0.1.0.2.0,8,1,1,4.75868414165738e-06,4.698914244384931e-06,-7.518508389154238e-07,-0.15866035841833673,True
b0.0.0.0.0,b0.1.0.2.1,8,1,1,4.236886777174359e-06,4.126906424277136e-06,-9.59089634942965e-07,-0.22834582260724112,True
b0.0.0.0.0,b0.1.0.2.2,8,2,2,7.12966887183502e-07,6.912176611283896e-07,-1.7475676571832976e-07,-0.24763525264776903,True
b0.0.0.0.0,b0.1.0.2.3,8,2,2,6.682405006907786e-07,6.410008516839761e-07,-1.888472263600387e-07,-0.286507355497403,True
b0.0.0.0.0,b0.1.0.2.4,8,2,2,5.088983712794856e-07,4.5824774189072526e-07,-2.2132907477998554e-07,-0.44994723945633286,True
b0.0.0.0.0,b0.1.0.3.0,8,0,0,2.154587431486774e-05,2.0567369143688197e-05,-6.419347825078497e-06,-0.30253246126797073,True
b0.0.0.0.0,b0.1.0.3.1,8,0,0,1.9183334566838825e-05,1.7869717692649872e-05,-6.976640644914247e-06,-0.3722179254568751,True
b0.0.0.0.0,b0.1.0.3.2,8,1,1,3.2280971975937912e-06,2.983842997895705e-06,-1.2317842672406806e-06,-0.391507355497403,True
b0.0.0.0.0,b0.1.0.3.3,8,1,1,3.025589724257941e-06,2.7496786307044382e-06,-1.2623234955361521e-06,-0.43037945834703706,True
b0.0.0.0.0,b0.1.0.3.4,8,1,1,2.304137030370302e-06,1.9096910989177363e-06,-1.2892351846882096e-06,-0.5938193423059668,True
b0.0.0.0.0,b0.1.0.4.0,8,1,1,4.046225796452794e-06,3.9143899222820576e-06,-1.0244485014956637e-06,-0.25597234522690054,True
b0.0.0.0.0,b0.1.0.4.1,8,1,1,3.6025506346134233e-06,3.4132022919398815e-06,-1.152571554937011e-06,-0.3256578094158049,True
b0.0.0.0.0,b0.1.0.4.2,8,2,2,6.062232594268785e-07,5.705126445603888e-07,-2.049925917365304e-07,-0.3449472394563328,True
b0.0.0.0.0,b0.1.0.4.3,8,2,2,5.681931961947461e-07,5.268521373202815e-07,-2.127682626780895e-07,-0.38381934230596676,True
b0.0.0.0.0,b0.1.0.4.4,8,2,2,4.3270737379234957e-07,3.695121432134531e-07,-2.2515871591406955e-07,-0.5472592262648966,True
b0.0.0.0.0,b0.1.1.0.0,8,0,0,2.8279021479083406e-05,2.800481629137973e-05,-3.92852647955095e-06,-0.1393709283778088,True
b0.0.0.0.0,b0.1.1.0.1,8,0,0,2.5178181322710842e-05,2.4629981403211472e-05,-5.225402453090306e-06,-0.20905639256671318,True
b0.0.0.0.0,b0.1.1.0.2,8,1,1,4.236886777174359e-06,4.126906424277136e-06,-9.59089634942965e-07,-0.22834582260724112,True
b0.0.0.0.0,b0.1.1.0.3,8,1,1,3.971095140945064e-06,3.830157926128833e-06,-1.0485641989644581e-06,-0.2672179254568751,True
b0.0.0.0.0,b0.1.1.0.4,8,1,1,3.0241864229028015e-06,2.7480519873163605e-06,-1.2625029883038862e-06,-0.43065780941580495,True
b0.0.0.0.0,b0.1.1.1.0,8,1,1,4.375311857357808e-06,4.280048995547186e-06,-9.080387903891319e-07,-0.20905639256671313,True
b0.0.0.0.0,b0.1.1.1.1,8,1,1,3.8955518800197295e-06,3.7451928199297136e-06,-1.071846626841811e-06,-0.2787418567556175,True
b0.0.0.0.0,b0.1.1.1.2,8,2,2,6.555283735034793e-07,6.266303438227678e-07,-1.924885988017909e-07,-0.29803128679614543,True
b0.0.0.0.0,b0.1.1.1.3,8,2,2,6.144052639771924e-07,5.798651347659594e-07,-2.0310158513842092e-07,-0.33690338964577954,True
b0.0.0.0.0,b0.1.1.1.4,8,2,2,4.6790016142439776e-07,4.105439939168118e-07,-2.244642290428707e-07,-0.5003432736047093,True
b0.0.0.0.0,b0.1.1.2.0,8,1,1,4.236886777174358e-06,4.1269064242771355e-06,-9.590896349429649e-07,-0.22834582260724112,True
b0.0.0.0.0,b0.1.1.2.1,8,1,1,3.7723053323608023e-06,3.6060086534288873e-06,-1.1076954057653783e-06,-0.29803128679614543,True
b0.0.0.0.0,b0.1.1.2.2,8,2,2,6.347889220945132e-07,6.030969727345511e-07,-1.9806821323052846e-07,-0.3173207168366735,True
b0.0.0.0.0,b0.1.1.2.3,8,2,2,5.949668557667805e-07,5.576215056861141e-07,-2.0747003604703962e-07,-0.35619281968630745,True
b0.0.0.0.0,b0.1.1.2.4,8,2,2,4.530968469465734e-07,3.932887987068922e-07,-2.249903854048349e-07,-0.5196327036452372,True
b0.0.0.0.0,b0.1.1.3.0,8,0,0,1.9183334566838825e-05,1.7869717692649872e-05,-6.976640644914247e-06,-0.3722179254568751,True
b0.0.0.0.0,b0.1.1.3.1,8,0,0,1.7079851099351047e-05,1.543914857910621e-05,-7.304382569956603e-06,-0.4419033896457794,True
b0.0.0.0.0,b0.1.1.3.2,8,1,1,2.8741311515487996e-06,2.5738485685071e-06,-1.2790361303329874e-06,-0.4611928196863073,True
b0.0.0.0.0,b0.1.1.3.3,8,1,1,2.6938289481424548e-06,2.363973457791641e-06,-1.291643872244558e-06,-0.5000649225359414,True
b0.0.0.0.0,b0.1.1.3.4,8,1,1,2.0514847016876464e-06,1.6162386875415502e-06,-1.2634721944516305e-06,-0.6635048064948712,True
b0.0.0.0.0,b0.1.1.4.0,8,1,1,3.6025506346134233e-06,3.4132022919398815e-06,-1.152571554937011e-06,-0.3256578094158049,True
b0.0.0.0.0,b0.1.1.4.1,8,1,1,3.2075251673624667e-06,2.9601108387479157e-06,-1.2352981508893839e-06,-0.3953432736047094,True
b0.0.0.0.0,b0.1.1.4.2,8,2,2,5.397499046840943e-07,4.940138451094209e-07,-2.1744029168186376e-07,-0.4146327036452373,True
b0.0.0.0.0,b0.1.1.4.3,8,2,2,5.058898990088264e-07,4.547530834928058e-07,-2.2163984969527876e-07,-0.45350480649487124,True
b0.0.0.0.0,b0.1.1.4.4,8,2,2,3.852603147911652e-07,3.142375362442323e-07,-2.2289073773520176e-07,-0.6169446904538012,True
b0.0.0.0.0,b0.1.2.0.0,8,1,1,4.75868414165738e-06,4.698914244384931e-06,-7.518508389154238e-07,-0.15866035841833673,True
b0.0.0.0.0,b0.1.2.0.1,8,1,1,4.236886777174359e-06,4.126906424277136e-06,-9.59089634942965e-07,-0.22834582260724112,True
b0.0.0.0.0,b0.1.2.0.2,8,2,2,7.12966887183502e-07,6.912176611283896e-07,-1.7475676571832976e-07,-0.24763525264776903,True
b0.0.0.0.0,b0.1.2.0.3,8,2,2,6.682405006907786e-07,6.410008516839761e-07,-1.888472263600387e-07,-0.286507355497403,True
b0.0.0.0.0,b0.1.2.0.4,8,2,2,5.088983712794856e-07,4.5824774189072526e-07,-2.2132907477998554e-07,-0.44994723945633286,True
b0.0.0.0.0,b0.1.2.1.0,8,2,2,7.362605232226365e-07,7.171488035976144e-07,-1.6666478798648698e-07,-0.22834582260724104,True
b0.0.0.0.0,b0.1.2.1.1,8,2,2,6.555283735034793e-07,6.266303438227678e-07,-1.924885988017909e-07,-0.29803128679614543,True
b0.0.0.0.0,b0.1.2.1.2,8,3,3,1.1030977425102097e-07,1.0480253923510854e-07,-3.441909448525255e-08,-0.31732071683667334,True
b0.0.0.0.0,b0.1.2.1.3,8,3,3,1.0338973674890567e-07,9.690008799585088e-08,-3.605288631170008e-08,-0.35619281968630745,True
b0.0.0.0.0,b0.1.2.1.4,8,3,3,7.873642585886883e-08,6.834334546618499e-08,-3.9097466510233634e-08,-0.5196327036452372,True
b0.0.0.0.0,b0.1.2.2.0,8,2,2,7.12966887183502e-07,6.912176611283896e-07,-1.7475676571832981e-07,-0.2476352526477691,True
b0.0.0.0.0,b0.1.2.2.1,8,2,2,6.347889220945132e-07,6.030969727345511e-07,-1.9806821323052846e-07,-0.3173207168366735,True
b0.0.0.0.0,b0.1.2.2.2,8,3,3,1.0681981974182697e-07,1.0082506143974455e-07,-3.528145228513335e-08,-0.3366101468772014,True
b0.0.0.0.0,b0.1.2.2.3,8,3,3,1.0011871674708671e-07,9.314353374469667e-08,-3.671565830315363e-08,-0.37548224972683536,True
b0.0.0.0.0,b0.1.2.2.4,8,3,3,7.624538146747453e-08,6.543854049464031e-08,-3.912998355547864e-08,-0.5389221336857652,True
b0.0.0.0.0,b0.1.2.3.0,8,1,1,3.2280971975937912e-06,2.983842997895705e-06,-1.2317842672406806e-06,-0.391507355497403,True
b0.0.0.0.0,b0.1.2.3.1,8,1,1,2.874131151548799e-06,2.5738485685070994e-06,-1.2790361303329874e-06,-0.4611928196863073,True
b0.0.0.0.0,b0.1.2.3.2,8,2,2,4.836476517419463e-07,4.2888525673998616e-07,-2.2354526965823974e-07,-0.4804822497268354,True
b0.0.0.0.0,b0.1.2.3.3,8,2,2,4.5330709569794474e-07,3.9353393509513036e-07,-2.2498525493606767e-07,-0.5193543525764693,True
b0.0.0.0.0,b0.1.2.3.4,8,2,2,3.4521589525275744e-07,2.678228719983673e-07,-2.1781855653205708e-07,-0.6827942365353992,True
b0.0.0.0.0,b0.1.2.4.0,8,2,2,6.062232594268785e-07,5.705126445603887e-07,-2.0499259173653047e-07,-0.344947239456333,True
b0.0.0.0.0,b0.1.2.4.1,8,2,2,5.397499046840943e-07,4.940138451094209e-07,-2.1744029168186376e-07,-0.4146327036452373,True
b0.0.0.0.0,b0.1.2.4.2,8,3,3,9.082702220729506e-08,8.240951343574043e-08,-3.818664764454961e-08,-0.4339221336857652,True
b0.0.0.0.0,b0.1.2.4.3,8,3,3,8.512919167371363e-08,7.579046298006602e-08,-3.876577093631851e-08,-0.4727942365353993,True
b0.0.0.0.0,b0.1.2.4.4,8,3,3,6.483011273083383e-08,5.214539005668615e-08,-3.852014813741868e-08,-0.6362341204943291,True
b0.0.0.0.0,b0.1.3.0.0,8,0,0,2.566644126119158e-05,2.516732697120845e-05,-5.037048752839418e-06,-0.19753246126797067,True
b0.0.0.0.0,b0.1.3.0.1,8,0,0,2.285207472475582e-05,2.2041037051225543e-05,-6.034070345324674e-06,-0.26721792545687506,True
b0.0.0.0.0,b0.1.3.0.2,8,1,1,3.84545857349056e-06,3.6887052164225583e-06,-1.0867407541677374e-06,-0.28650735549740297,True
b0.0.0.0.0,b0.1.3.0.3,8,1,1,3.6042223120435e-06,3.4151069429027268e-06,-1.1521558241704046e-06,-0.3253794583470369,True
b0.0.0.0.0,b0.1.3.0.4,8,1,1,2.744794519985056e-06,2.4233458466025947e-06,-1.2889111159013058e-06,-0.4888193423059668,True
b0.0.0.0.0,b0.1.3.1.0,8,1,1,3.971095140945064e-06,3.830157926128833e-06,-1.048564198964458e-06,-0.26721792545687506,True
b0.0.0.0.0,b0.1.3.1.1,8,1,1,3.5356581762351548e-06,3.33689345624661e-06,-1.1687689253385616e-06,-0.33690338964577954,True
b0.0.0.0.0,b0.1.3.1.2,8,2,2,5.949668557667805e-07,5.576215056861141e-07,-2.0747003604703962e-07,-0.35619281968630745,True
b0.0.0.0.0,b0.1.3.1.3,8,2,2,5.576429378966138e-07,5.146885832959088e-07,-2.146189842740314e-07,-0.3950649225359414,True
b0.0.0.0.0,b0.1.3.1.4,8,2,2,4.2467282745918454e-07,3.601431075217653e-07,-2.2504211269614522e-07,-0.5585048064948712,True
b0.0.0.0.0,b0.1.3.2.0,8,1,1,3.84545857349056e-06,3.688705216422558e-06,-1.0867407541677377e-06,-0.286507355497403,True
b0.0.0.0.0,b0.1.3.2.1,8,1,1,3.4237978603302272e-06,3.2088902088196542e-06,-1.1939076246272985e-06,-0.35619281968630745,True
b0.0.0.0.0,b0.1.3.2.2,8,2,2,5.76143435311045e-07,5.360040285398616e-07,-2.1128402552263988e-07,-0.37548224972683536,True
b0.0.0.0.0,b0.1.3.2.3,8,2,2,5.400003627137129e-07,4.943036140898895e-07,-2.1740360813154645e-07,-0.4143543525764694,True
b0.0.0.0.0,b0.1.3.2.4,8,2,2,4.112371291342954e-07,3.4448076960492955e-07,-2.2460849438748437e-07,-0.5777942365353992,True
b0.0.0.0.0,b0.1.3.3.0,8,0,0,1.7411066723710185e-05,1.582330800640753e-05,-7.264170165397247e-06,-0.43037945834703706,True
b0.0.0.0.0,b0.1.3.3.1,8,0,0,1.5501915273682274e-05,1.3603727986214298e-05,-7.432897283664938e-06,-0.5000649225359414,True
b0.0.0.0.0,b0.1.3.3.2,8,1,1,2.6086022259557757e-06,2.2646314359975e-06,-1.294700750116925e-06,-0.5193543525764693,True
b0.0.0.0.0,b0.1.3.3.3,8,1,1,2.444957387098277e-06,2.073802734628457e-06,-1.2950516756384545e-06,-0.5582264554261034,True
b0.0.0.0.0,b0.1.3.3.4,8,1,1,1.8619566321644084e-06,1.397781880022669e-06,-1.2300765488136575e-06,-0.7216663393850332,True
b0.0.0.0.0,b0.1.3.4.0,8,1,1,3.269726087310532e-06,3.0318247192826277e-06,-1.2243968137764229e-06,-0.38381934230596676,True
b0.0.0.0.0,b0.1.3.4.1,8,1,1,2.9111953666004584e-06,2.6169233111895552e-06,-1.2754492721659578e-06,-0.45350480649487124,True
b0.0.0.0.0,b0.1.3.4.2,8,2,2,4.898846742117572e-07,4.361440010808012e-07,-2.230816091675636e-07,-0.47279423653539915,True
b0.0.0.0.0,b0.1.3.4.3,8,2,2,4.591528524826821e-07,4.003490674062554e-07,-2.24815404654408e-07,-0.5116663393850331,True
b0.0.0.0.0,b0.1.3.4.4,8,2,2,3.496677297398525e-07,2.729648151712784e-07,-2.1853542252900872e-07,-0.675106223343963,True
