k_Mpc_inv,z,a,D,D_norm,f_growth,mu_eff,finite_kernel,T_proxy,P_proxy
0.00650967523045817,0.0,1.0,0.7274108382057247,1.0,0.5289654503112973,1.0070815288917678,0.10116469845382568,0.21596720488744214,1.0551163326665599e-10
0.00650967523045817,0.5,0.6666666666666666,0.5588283992964342,0.7682431577110865,0.763467780229838,1.0074966735740962,0.10116469845382568,0.21596720488744214,6.227270738399612e-11
0.00650967523045817,1.0,0.5,0.4406261370067392,0.605745905702497,0.8796139056005722,1.0077878864751564,0.10116469845382568,0.21596720488744214,3.871518336250554e-11
0.00650967523045817,2.0,0.3333333333333333,0.3025471773925461,0.41592338401064677,0.9618472098893996,1.0081433001615656,0.10116469845382568,0.21596720488744214,1.825269603931047e-11
0.007609496685459876,0.0,1.0,0.7579466202790698,1.0,0.5322345265003054,1.0193004208947714,0.27572029849673346,0.18282919572113915,7.559697597729679e-11
0.007609496685459876,0.5,0.6666666666666666,0.5813055467908349,0.7669478710477038,0.7684932110099697,1.020431880954262,0.27572029849673346,0.18282919572113915,4.446682443250633e-11
0.007609496685459876,1.0,0.5,0.45761929785593364,0.6037619083088489,0.8856055528247725,1.0212255699508543,0.27572029849673346,0.18282919572113915,2.7557247867226216e-11
0.007609496685459876,2.0,0.3333333333333333,0.31339650069317826,0.41348096595217776,0.9686245211513428,1.0221942355941502,0.27572029849673346,0.18282919572113915,1.2924551089273475e-11
0.008895134973108237,0.0,1.0,0.7790126385029612,1.0,0.534410986345057,1.027497841285383,0.39282630407690033,0.15329127300473533,5.3037850353773003e-11
0.008895134973108237,0.5,0.6666666666666666,0.5967911222432296,0.7660865726005305,0.7718398944774195,1.0291098635985882,0.39282630407690033,0.15329127300473533,3.112731168862304e-11
0.008895134973108237,1.0,0.5,0.4693117371151446,0.6024443172283149,0.8895959082253742,1.0302406541744646,0.39282630407690033,0.15329127300473533,1.9249512609545074e-11
0.008895134973108237,2.0,0.3333333333333333,0.32084600193429536,0.4118623833252171,0.973138204776737,1.03162073879869,0.39282630407690033,0.15329127300473533,8.996843587395037e-12
0.0103979841848149,0.0,1.0,0.7927782146751067,1.0,0.5358004092953789,1.0327571740058694,0.46795962865527707,0.1273603055613448,3.649326973257491e-11
0.0103979841848149,0.5,0.6666666666666666,0.6069011959880347,0.7655371764179376,0.7739767487820571,1.0346775173108937,0.46795962865527707,0.1273603055613448,2.138677739527755e-11
0.0103979841848149,1.0,0.5,0.4769389890367855,0.601604560024701,0.8921438398475567,1.0360245868235056,0.46795962865527707,0.1273603055613448,1.3207937829909217e-11
